Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
South,Sandy,Maize,408.12992933319555,18.63522802303612,TRUE,TRUE,Cloudy,76,5.695024579559052
South,Chalky,Rice,394.5457501694439,25.430313919698847,FALSE,TRUE,Cloudy,109,3.6103720842287306
East,Sandy,Cotton,198.80667757868997,39.84041004956691,TRUE,TRUE,Cloudy,62,5.125980220211643
North,Chalky,Soybean,949.6978290666054,33.55028937990877,FALSE,TRUE,Cloudy,74,7.0246539955191505
East,Sandy,Wheat,671.6117016844687,34.72801360753298,FALSE,TRUE,Rainy,91,5.3283336143132445
East,Loam,Soybean,276.27614471659086,25.92825326,TRUE,TRUE,Cloudy,83,4.454016775179187
West,Chalky,Wheat,894.5845876637137,37.73603570893807,TRUE,TRUE,Sunny,83,7.654620938
South,Silt,Soybean,152.48264149244335,20.68960173081993,TRUE,FALSE,Rainy,119,3.037877406910901
North,Chalky,Barley,884.0963252356433,16.290306717036515,TRUE,TRUE,Cloudy,129,7.8184068941430604
South,Peaty,Cotton,494.65305291423044,20.24158506138685,FALSE,TRUE,Sunny,134,4.434845762941945
East,Silt,Soybean,858.7473878,37.368429211457865,TRUE,FALSE,Cloudy,95,6.147211017743676
North,Chalky,Soybean,121.77930038837137,37.28779343671552,FALSE,FALSE,Rainy,61,0.4611576966154287
North,Peaty,Wheat,371.51031261770675,20.804024290150437,TRUE,FALSE,Sunny,133,3.579908575053071
North,Clay,Cotton,586.7550537624168,31.909417174575538,TRUE,TRUE,Cloudy,68,5.562155712775409
North,Peaty,Rice,748.0103999208702,22.29975438559854,FALSE,TRUE,Sunny,148,4.778558294051397
West,Silt,Barley,472.67238872388356,20.814906619407427,TRUE,TRUE,Sunny,93,5.162623920850744
North,Sandy,Cotton,520.9181533576532,21.895431733894693,FALSE,FALSE,Rainy,96,3.3484746133814114
East,Chalky,Maize,903.1712515922098,24.48454836746279,FALSE,TRUE,Rainy,145,6.1847639226170275
West,Clay,Soybean,707.1958081381867,38.16778609843065,TRUE,FALSE,Rainy,102,5.044067005880174
East,Silt,Maize,467.59507890111945,23.92722429933033,TRUE,FALSE,Cloudy,72,4.585829059898346
East,Silt,Wheat,879.6212049450772,36.13468422680983,TRUE,TRUE,Sunny,67,7.226185710753593
South,Loam,Wheat,231.6747190464313,15.471968617193887,TRUE,FALSE,Cloudy,107,2.480181667119404
North,Clay,Cotton,830.4920013589505,29.870355585211158,TRUE,TRUE,Rainy,77,8.037030355741065
North,Clay,Maize,289.7500826427855,23.737172516991293,TRUE,FALSE,Sunny,143,4.033844692472419
East,Clay,Wheat,640.6137498,30.349210003254306,FALSE,TRUE,Rainy,98,5.2989433638807855
North,Sandy,Cotton,117.01954305061236,29.427726452189685,FALSE,FALSE,Sunny,140,0.6666594339599082
West,Chalky,Rice,494.48430918170567,15.27413126219678,TRUE,TRUE,Rainy,121,6.127863117145725
South,Chalky,Rice,643.6075365787505,18.238722137411187,TRUE,TRUE,Rainy,82,6.392828112073827
North,Loam,Wheat,618.6213189590013,23.171668088547435,FALSE,TRUE,Sunny,107,4.587199903265578
North,Sandy,Soybean,654.1193625271964,28.95488964161309,TRUE,TRUE,Cloudy,117,6.046590048228084
West,Clay,Soybean,569.9703026647776,37.09576087253819,TRUE,FALSE,Cloudy,147,5.340913523569822
South,Loam,Soybean,696.7452243085262,37.95535954800815,FALSE,TRUE,Rainy,114,5.492026680414622
West,Clay,Barley,865.0041124087643,39.806994610834266,TRUE,FALSE,Cloudy,99,6.266933926414857
East,Peaty,Rice,336.20724557492474,35.33394498599803,TRUE,FALSE,Rainy,94,4.203535669972921
East,Sandy,Soybean,376.37960255955085,24.603679038391654,TRUE,FALSE,Cloudy,77,3.899585430965167
North,Chalky,Wheat,502.2897860559843,36.23046435198437,FALSE,TRUE,Rainy,122,3.959566704023909
South,Clay,Maize,483.5377394444653,33.71754311,FALSE,FALSE,Rainy,138,3.03394895
East,Clay,Rice,820.5496674840815,31.899757671649805,TRUE,TRUE,Sunny,148,7.811970146758928
West,Loam,Soybean,528.3253435442149,23.083725684766744,TRUE,FALSE,Sunny,112,4.9609977470577835
East,Silt,Cotton,317.3610631632821,28.664005083989952,FALSE,TRUE,Cloudy,69,3.0410648677142413
East,Peaty,Soybean,854.4794725709381,18.999908600300664,FALSE,FALSE,Rainy,87,5.174347668258578
West,Peaty,Maize,107.60233352025176,33.41231043923908,FALSE,TRUE,Sunny,145,2.911775086835419
North,Peaty,Rice,196.35401245503354,32.76061224668271,TRUE,TRUE,Sunny,85,4.1763995312000795
South,Chalky,Wheat,154.90794427911828,25.061602514967028,FALSE,TRUE,Sunny,135,2.2045763656670765
North,Chalky,Soybean,298.01903414723273,31.34244520998936,TRUE,TRUE,Sunny,81,3.977299183867619
West,Sandy,Soybean,730.7241332,25.311709588017912,FALSE,TRUE,Cloudy,74,6.091567981784986
East,Clay,Wheat,555.4484418850175,37.509787791224326,TRUE,FALSE,Sunny,67,5.901653321
South,Silt,Rice,767.2244144551095,16.227477043116494,TRUE,TRUE,Sunny,118,7.011762904872479
North,Loam,Cotton,561.9073144326578,31.805574232846343,FALSE,TRUE,Sunny,102,3.7727987307767403
West,Peaty,Cotton,863.4302628,21.908101390925697,TRUE,FALSE,Cloudy,140,6.979201246
East,Sandy,Cotton,350.76346811785527,37.135003705433256,TRUE,TRUE,Cloudy,132,4.896367239183597
East,Clay,Barley,547.0035510168427,36.02953740534448,TRUE,TRUE,Sunny,70,5.954986165195744
North,Sandy,Rice,218.22700867153594,21.930470132344936,TRUE,FALSE,Rainy,87,3.3603415874543385
West,Silt,Wheat,608.8650299554804,34.33771456844319,TRUE,TRUE,Sunny,132,7.618286091934239
East,Clay,Barley,286.07021565911174,33.975846304886076,FALSE,FALSE,Sunny,124,2.423343944989951
East,Loam,Cotton,519.3265592,15.24156846052647,FALSE,FALSE,Cloudy,86,2.7407516426520155
South,Clay,Barley,554.5236152396195,15.912070788064806,TRUE,FALSE,Sunny,88,4.195136348151538
East,Chalky,Rice,143.5848282193046,24.964685697985534,FALSE,TRUE,Cloudy,108,2.3858844452758357
North,Peaty,Barley,529.1159934013294,17.22009475574856,FALSE,FALSE,Sunny,80,3.9190682008371995
West,Chalky,Soybean,296.81251484116433,18.28417068459709,TRUE,TRUE,Cloudy,96,4.845434203074586
West,Loam,Wheat,991.2834451926856,39.35480780174527,FALSE,FALSE,Cloudy,137,6.227087336992826
South,Peaty,Cotton,608.0859304757633,31.619759994288685,TRUE,FALSE,Cloudy,123,4.522549981772896
West,Silt,Maize,840.4414908218336,20.803793585718765,TRUE,FALSE,Sunny,61,5.725918850662835
North,Chalky,Cotton,546.5534739117151,36.45278232168243,TRUE,TRUE,Cloudy,85,5.627159750706048
East,Loam,Wheat,748.6938027,16.24070875763366,FALSE,TRUE,Sunny,123,5.594704453983389
South,Silt,Maize,127.18180083767508,36.90473944081211,TRUE,FALSE,Sunny,136,2.7628009824368807
West,Peaty,Maize,740.5541345735832,37.93268093,TRUE,FALSE,Rainy,142,5.591396719126382
South,Sandy,Rice,747.1997460994562,22.79416273955264,TRUE,FALSE,Sunny,95,5.259781235130286
South,Sandy,Wheat,891.954361,33.518049843964484,TRUE,FALSE,Cloudy,133,6.8453402305948865
West,Chalky,Maize,555.9472083278201,36.459538380841295,FALSE,TRUE,Rainy,101,4.579774683752468
South,Peaty,Barley,893.1793844980746,35.64471169754664,TRUE,TRUE,Sunny,108,7.3822760598768875
West,Silt,Rice,596.6617015765074,20.876407224263232,FALSE,TRUE,Cloudy,137,5.093332159890951
North,Peaty,Wheat,441.38992191624095,15.082841144386004,FALSE,FALSE,Rainy,117,2.1490246563364477
West,Peaty,Barley,144.46894101816565,34.18594897521561,TRUE,FALSE,Rainy,79,2.9070657674141773
East,Peaty,Maize,783.1965910706483,29.70245722040844,TRUE,TRUE,Cloudy,91,7.005057726905752
West,Peaty,Rice,823.0392610468948,33.69467662434079,FALSE,FALSE,Cloudy,65,4.6472514926209065
East,Loam,Soybean,401.8805886528893,22.43970121747613,FALSE,TRUE,Cloudy,127,3.0328372722404238
South,Loam,Maize,155.78481068586348,20.689674386517122,TRUE,FALSE,Rainy,126,3.776595293523844
West,Peaty,Barley,715.9403164926299,33.436891757449644,TRUE,FALSE,Cloudy,147,4.728657417880726
East,Clay,Wheat,484.55579891027355,24.181207824195397,FALSE,TRUE,Sunny,72,4.575139946421148
West,Chalky,Rice,270.61646389403603,21.377345575736282,TRUE,FALSE,Cloudy,137,2.7722703103519013
West,Clay,Cotton,459.65885442263624,36.673459575746705,TRUE,FALSE,Cloudy,108,4.986625883093975
West,Sandy,Rice,561.8580566331316,20.43148734024749,FALSE,FALSE,Rainy,79,2.746450561974432
North,Sandy,Soybean,224.40051708985277,30.285507502579474,TRUE,FALSE,Sunny,131,3.3096129457656644
East,Peaty,Soybean,590.3570925315239,18.579570128584795,FALSE,TRUE,Sunny,87,4.243727671
North,Chalky,Wheat,343.5198661645228,38.047262960315194,TRUE,FALSE,Cloudy,134,3.827903278539145
North,Loam,Maize,790.0714417,32.411699012777476,FALSE,FALSE,Cloudy,113,4.675587671649059
East,Clay,Soybean,219.21662860917905,32.958061793778555,FALSE,TRUE,Rainy,83,2.103372965
West,Sandy,Maize,870.0788746656846,36.14722357017859,TRUE,TRUE,Rainy,122,7.798703498369654
North,Sandy,Wheat,212.39740606489144,16.564799102802258,TRUE,FALSE,Cloudy,136,3.750734415411088
North,Sandy,Soybean,360.11639339096223,22.401403758486055,FALSE,TRUE,Cloudy,70,3.223470978249729
North,Silt,Cotton,690.9120577,32.337397787092186,FALSE,FALSE,Sunny,143,4.347366789354228
West,Sandy,Maize,424.2030731,38.81720847120638,TRUE,FALSE,Sunny,142,4.304240531651691
North,Chalky,Wheat,470.9573812524463,35.87320631761002,TRUE,FALSE,Rainy,129,5.3497065457917135
South,Chalky,Rice,543.9377890009392,16.87496965,FALSE,TRUE,Sunny,115,4.236313657387093
East,Sandy,Barley,861.4300614846512,15.41907543865489,TRUE,TRUE,Rainy,110,7.206775627392205
South,Silt,Barley,851.8027054189864,20.573648549788892,TRUE,TRUE,Cloudy,134,6.975663581674973
West,Sandy,Maize,468.8397576,28.729061385138955,FALSE,TRUE,Sunny,82,4.238753695
North,Clay,Barley,606.8495257549769,16.452234899873304,TRUE,TRUE,Rainy,113,6.277307311722146
East,Chalky,Wheat,138.01105391499138,16.83804443222843,FALSE,TRUE,Rainy,149,1.9471207760434912
North,Sandy,Rice,184.71744506505655,36.08690613070734,TRUE,FALSE,Rainy,127,3.2171421191058083
West,Sandy,Rice,614.8324032258284,32.06951564622344,TRUE,FALSE,Sunny,126,5.694786914297118
East,Silt,Cotton,560.6583401581086,38.214484501518726,TRUE,TRUE,Cloudy,61,6.268149075164406
South,Loam,Soybean,210.9113955814259,29.879126562744425,TRUE,TRUE,Sunny,115,4.935901744602202
East,Silt,Barley,614.9135285,34.12965591856323,FALSE,TRUE,Cloudy,94,4.541755009163028
North,Chalky,Cotton,193.3227227397731,24.59004358580578,TRUE,FALSE,Sunny,126,2.4739175915749394
East,Chalky,Wheat,133.05719894971566,33.54333151,TRUE,FALSE,Rainy,113,2.848113398531951
West,Chalky,Maize,651.5765893635033,38.576772327615316,TRUE,FALSE,Sunny,116,5.087405023000327
West,Silt,Soybean,864.8871483006898,27.52541613384882,TRUE,FALSE,Sunny,146,6.710600025204717
East,Peaty,Rice,395.6885495396195,25.058130608396592,TRUE,TRUE,Sunny,66,4.812635098793279
West,Sandy,Barley,220.24519922241555,27.757334421168494,TRUE,TRUE,Cloudy,134,5.113512600498532
West,Peaty,Soybean,898.8927309,17.097478211155465,TRUE,FALSE,Sunny,85,6.150442413
West,Clay,Cotton,118.7728189791267,27.089092521801273,FALSE,FALSE,Rainy,126,1.064759637537894
South,Sandy,Barley,841.0458056728785,31.97006897486485,TRUE,FALSE,Cloudy,133,6.507326271410343
North,Silt,Soybean,601.6665016003808,29.030463256192576,TRUE,FALSE,Sunny,77,5.180812471687388
West,Peaty,Maize,240.67514298067601,37.624688410000445,FALSE,FALSE,Cloudy,142,2.396398599304023
East,Clay,Wheat,817.1976562930406,22.27176694649339,TRUE,TRUE,Sunny,99,7.081025375886379
West,Sandy,Cotton,537.0385631096324,34.92137623735364,TRUE,TRUE,Cloudy,62,5.7733012507118096
South,Loam,Maize,349.28563390223235,18.712487283981435,TRUE,FALSE,Cloudy,75,3.983794881572327
East,Chalky,Cotton,859.1621395,20.380048210953195,TRUE,TRUE,Sunny,66,7.477485698518073
North,Silt,Wheat,657.0215942019344,34.006970689381745,FALSE,FALSE,Rainy,123,3.706459159166336
East,Silt,Cotton,132.91593680430822,18.832937506404377,FALSE,TRUE,Sunny,97,3.175684634
East,Silt,Rice,695.1218462,17.635607758722358,FALSE,FALSE,Rainy,143,3.8566080326005854
East,Clay,Barley,515.3503243437674,29.56279570001896,FALSE,FALSE,Cloudy,69,2.7895126362570264
East,Clay,Cotton,956.1395289547337,25.944947134980335,TRUE,FALSE,Sunny,136,6.670464164039244
West,Loam,Barley,407.3276853511255,17.755725857476033,FALSE,TRUE,Sunny,72,3.512455357225607
North,Silt,Rice,745.909643,34.74375371494277,TRUE,FALSE,Rainy,110,5.408252451806082
West,Loam,Cotton,215.9880859719819,24.608848400434965,FALSE,TRUE,Cloudy,68,2.5372252264182213
South,Silt,Rice,912.3270004730033,21.419539961452536,TRUE,FALSE,Sunny,67,6.155756769
South,Silt,Cotton,698.7704482346113,15.000275941772413,TRUE,TRUE,Sunny,119,6.903432982
East,Sandy,Rice,341.1477243723522,18.752404552145023,FALSE,FALSE,Rainy,76,2.058859017300111
West,Clay,Wheat,734.2503227907255,16.113046013797216,TRUE,TRUE,Sunny,106,6.968668814376288
West,Peaty,Rice,791.1051061388048,27.271701585953785,TRUE,TRUE,Sunny,85,7.446445690531906
North,Loam,Soybean,222.70693518517612,19.96812379124811,FALSE,FALSE,Cloudy,101,2.282158219460091
North,Loam,Cotton,893.1162411331128,29.920821154615325,FALSE,TRUE,Cloudy,92,6.390212533996789
North,Chalky,Soybean,332.3355061387184,27.452511222481565,FALSE,FALSE,Rainy,85,2.662732904869711
West,Peaty,Rice,898.8672546300216,35.46257764994364,TRUE,TRUE,Cloudy,104,8.215567357364337
North,Loam,Rice,803.3354214063969,33.95607076,FALSE,FALSE,Cloudy,113,4.906265298078513
North,Sandy,Rice,706.7372214078534,28.502453344482625,TRUE,FALSE,Rainy,76,6.011827433488384
North,Sandy,Maize,863.5770347792457,37.793523422113594,TRUE,TRUE,Cloudy,86,7.584554117116222
East,Clay,Rice,713.4231789922859,29.279283559781803,FALSE,FALSE,Sunny,94,4.672352861177871
South,Sandy,Maize,863.9252804836706,20.344589826973817,TRUE,TRUE,Cloudy,80,7.280532242237169
South,Silt,Soybean,713.4569640657697,25.14567600421886,TRUE,FALSE,Sunny,91,5.7123163983777605
West,Loam,Cotton,726.1891244059536,32.16577980136647,FALSE,TRUE,Cloudy,140,5.0270737439030455
West,Chalky,Soybean,485.4870699727822,15.330275130046436,TRUE,FALSE,Cloudy,146,5.500592190507422
East,Peaty,Wheat,463.3576847776254,39.04741622946065,FALSE,TRUE,Cloudy,126,4.816775238382891
South,Loam,Maize,196.88675421554964,28.819532149986756,FALSE,FALSE,Rainy,146,1.3873107184148559
North,Peaty,Maize,491.40519708653903,25.823625659941683,TRUE,TRUE,Rainy,69,5.280841451444229
North,Loam,Wheat,240.43804971131024,37.71511346476552,FALSE,TRUE,Sunny,134,3.348298961685187
West,Chalky,Cotton,332.89394376150506,24.743357074312193,FALSE,FALSE,Rainy,129,2.139839361
South,Silt,Cotton,545.6190708,20.08101675205419,TRUE,TRUE,Cloudy,71,6.591339604
West,Silt,Wheat,858.8947892660218,28.604178889085954,FALSE,TRUE,Cloudy,72,5.925761117148183
West,Sandy,Wheat,253.73453574101958,21.688615015718742,FALSE,TRUE,Rainy,109,2.863923114121795
North,Peaty,Soybean,280.384381,31.987129437754824,TRUE,TRUE,Cloudy,102,5.022337464
North,Silt,Cotton,723.2445909328186,29.568033053209103,FALSE,FALSE,Rainy,98,4.351481429729316
South,Peaty,Cotton,264.86240389190016,20.497774613237926,TRUE,TRUE,Rainy,108,4.717586533289391
West,Loam,Maize,841.4856319028729,22.414909542561404,FALSE,FALSE,Cloudy,86,4.464112030079547
East,Loam,Barley,968.3731447649577,23.755152070210148,TRUE,FALSE,Cloudy,105,6.842772840792339
South,Chalky,Barley,639.4059556,15.546739282187659,TRUE,TRUE,Rainy,145,5.897071934235706
West,Silt,Soybean,493.00328221851487,24.112633833031694,FALSE,FALSE,Rainy,115,3.045594440384172
South,Sandy,Cotton,496.01355562775956,17.290393121731125,TRUE,TRUE,Rainy,138,4.743792049056625
South,Sandy,Maize,305.4032043208414,26.43755702492713,FALSE,TRUE,Sunny,108,2.7137781989748726
South,Peaty,Cotton,979.4961428699077,29.021865891903342,TRUE,FALSE,Sunny,117,6.301244927326365
East,Silt,Soybean,864.9321679496188,16.13584502691285,TRUE,TRUE,Cloudy,101,7.336738768
East,Chalky,Wheat,976.9677520441218,37.91741451761016,TRUE,FALSE,Cloudy,113,6.785519780784897
North,Chalky,Rice,570.6984999520965,29.678453845434863,TRUE,FALSE,Sunny,87,4.874908804673375
North,Chalky,Barley,243.7492419798004,19.60143658513716,TRUE,FALSE,Rainy,88,2.9681772503956134
West,Chalky,Barley,435.5133282,18.44864207503927,TRUE,TRUE,Cloudy,85,5.577262046949727
South,Loam,Cotton,268.12919615992826,38.80362836975634,FALSE,TRUE,Cloudy,141,2.917870608882998
West,Clay,Cotton,185.7571707657367,29.125692302610013,FALSE,FALSE,Cloudy,69,1.8380795465323674
North,Peaty,Soybean,985.8852263115916,33.384916362106416,TRUE,TRUE,Cloudy,98,8.572131387237485
East,Silt,Wheat,816.1046025971739,20.08300976,FALSE,FALSE,Rainy,137,4.897981018492597
North,Loam,Soybean,302.9377337980653,22.649565836704166,TRUE,TRUE,Cloudy,61,3.606770640589687
West,Peaty,Soybean,280.08827016269714,20.54689940426463,TRUE,FALSE,Rainy,64,2.608011178636638
North,Silt,Maize,441.7351558419785,38.44848342512426,TRUE,TRUE,Sunny,96,5.156450957540537
West,Silt,Barley,813.3106103952719,35.581275803870476,FALSE,FALSE,Cloudy,84,4.638602904799596
West,Clay,Barley,667.8980509162183,25.176089249484825,TRUE,FALSE,Cloudy,130,4.8328647193540135
West,Silt,Cotton,311.5889543912289,34.21749511735409,TRUE,TRUE,Rainy,134,5.082703438996806
West,Chalky,Barley,585.4142579,27.399265029819187,TRUE,FALSE,Cloudy,129,5.457800184863869
North,Peaty,Maize,790.9999027709553,33.655533672257114,TRUE,TRUE,Rainy,122,6.592783119075046
West,Loam,Cotton,961.9508209576501,35.07775419634501,FALSE,FALSE,Sunny,75,4.910435872806504
West,Peaty,Maize,719.1896091554752,27.441802898706783,TRUE,FALSE,Sunny,97,6.203923842995127
South,Sandy,Soybean,606.1307523224261,38.32868528450303,FALSE,TRUE,Cloudy,71,5.500845722815174
West,Clay,Wheat,749.4785439197371,30.37346857198549,TRUE,FALSE,Rainy,88,5.735317054814779
North,Silt,Barley,856.4454586123811,38.10655516430815,FALSE,TRUE,Sunny,123,5.813245557384003
West,Chalky,Barley,844.8768573,23.275103105254672,FALSE,TRUE,Sunny,123,5.655127807414639
East,Chalky,Soybean,718.9859321838021,31.215419151375375,FALSE,TRUE,Rainy,74,5.412648816082577
East,Chalky,Maize,551.3446058251825,25.756939995092576,TRUE,TRUE,Cloudy,140,6.055484041842939
West,Chalky,Cotton,403.30442082628804,16.226041600542164,FALSE,TRUE,Rainy,85,3.6079498068671096
East,Chalky,Soybean,262.0336085885509,32.44633024666865,TRUE,TRUE,Rainy,117,4.770690708351628
East,Peaty,Rice,825.0473448676111,32.81127619910975,FALSE,FALSE,Sunny,104,5.258726411598987
North,Peaty,Wheat,629.9809606218162,23.83713807047804,TRUE,TRUE,Cloudy,144,5.127590348614216
South,Sandy,Cotton,879.7671012419655,20.056234995899437,FALSE,TRUE,Cloudy,83,5.9728867483676344
East,Chalky,Maize,641.2653468353639,17.226633083077914,FALSE,FALSE,Sunny,102,3.456652058151728
East,Peaty,Wheat,422.21221539908834,39.053760663756975,TRUE,TRUE,Sunny,130,6.0146305676332155
South,Clay,Rice,353.40718786009097,15.15974228678768,TRUE,FALSE,Cloudy,80,3.5185484527554527
South,Sandy,Wheat,565.4670412934039,24.767966942340514,FALSE,FALSE,Sunny,101,2.3114069524586984
East,Clay,Barley,829.1921985,29.948708360375335,TRUE,TRUE,Rainy,88,7.943380938222938
West,Clay,Rice,442.6457951288435,27.94389340922421,TRUE,TRUE,Sunny,133,4.848436239
East,Sandy,Rice,158.84494018242262,21.92955804539988,FALSE,TRUE,Cloudy,98,2.230924021822822
West,Loam,Wheat,633.8025940555219,33.23071654913802,TRUE,TRUE,Cloudy,101,5.657406493246067
West,Sandy,Cotton,345.94805455373694,25.908403138001475,FALSE,TRUE,Rainy,72,3.5323100261708023
West,Silt,Barley,219.37844170019952,31.630861764719146,FALSE,FALSE,Cloudy,98,1.7898330235146265
South,Chalky,Rice,575.7539590578692,20.976651990643987,FALSE,FALSE,Rainy,125,2.6320350957287033
East,Clay,Soybean,843.8238120992778,30.222963513434216,TRUE,TRUE,Rainy,126,7.319925005036713
East,Sandy,Rice,837.6000177220308,38.793605536726304,FALSE,TRUE,Cloudy,112,5.258559544184966
North,Chalky,Maize,294.6065699507624,32.42655471800083,TRUE,TRUE,Sunny,66,4.773206656070585
South,Sandy,Rice,909.2183750758251,28.79378965197954,FALSE,TRUE,Sunny,65,6.320382383265903
North,Sandy,Wheat,263.36144503698034,28.910674186310803,TRUE,FALSE,Cloudy,106,3.030354564937956
North,Sandy,Wheat,108.76103421593282,29.992834656517815,TRUE,TRUE,Sunny,111,2.7943287945064066
West,Chalky,Rice,386.86584772744897,35.42549848278557,FALSE,TRUE,Cloudy,70,4.392888354039186
South,Clay,Soybean,528.5992755723582,37.68151181670705,TRUE,TRUE,Sunny,111,5.387042791238974
North,Clay,Rice,378.0012154149303,39.97531774453721,TRUE,TRUE,Sunny,63,4.993782651987672
East,Loam,Maize,397.90001581763795,27.625987029691302,FALSE,TRUE,Sunny,96,3.554871620435017
North,Clay,Soybean,120.51306554997724,31.354846673489842,FALSE,TRUE,Rainy,140,2.846352338611548
South,Loam,Barley,637.7870683976478,36.13546629548521,FALSE,FALSE,Rainy,67,4.321355446103992
East,Chalky,Soybean,930.7689721742461,35.00413481269406,TRUE,FALSE,Rainy,111,6.810779517548998
East,Clay,Cotton,635.0413011099284,34.60289548796278,TRUE,TRUE,Sunny,87,7.178721633285367
East,Chalky,Rice,435.2798271451527,29.90770852,TRUE,FALSE,Sunny,116,3.771990167215371
West,Sandy,Wheat,982.0653614893035,37.13555458778948,TRUE,FALSE,Rainy,90,7.220005524570005
East,Chalky,Wheat,559.1636860670268,18.93122624630585,FALSE,TRUE,Cloudy,143,3.3481139676574134
West,Chalky,Soybean,695.3476933930439,16.636372154212395,TRUE,FALSE,Rainy,102,4.628220674257061
