Region,Soil Type,Crop Type,Rainfall_mm,Temperature(c),Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare,Humidity,Moisture,Nitrogen,Potassium,Phosphorous,Fertilizer Name
West,Sandy,Barley,228.21172891634848,24.0,False,False,Cloudy,85,1.8815384317015431,49.84,30.21,11,13,31,20-20
West,Sandy,Barley,228.21172891634848,24.0,False,False,Cloudy,85,1.8815384317015431,49.22,58.28,12,8,28,Urea
West,Sandy,Barley,228.21172891634848,24.0,False,False,Cloudy,85,1.8815384317015431,53.77,41.62,45,0,0,10-26-26
West,Sandy,Barley,228.21172891634848,24.0,False,False,Cloudy,85,1.8815384317015431,63.58,64.23,14,4,10,20-20
West,Sandy,Barley,228.21172891634848,24.0,False,False,Cloudy,85,1.8815384317015431,61.7,52.14,5,8,31,28-28
West,Sandy,Barley,228.21172891634848,24.0,False,False,Cloudy,85,1.8815384317015431,56.96,39.27,32,0,1,10-26-26
West,Sandy,Barley,228.21172891634848,24.0,False,False,Cloudy,85,1.8815384317015431,61.39,39.84,18,0,21,14-35-14
East,Sandy,Cotton,163.2936064068609,20.0,True,False,Sunny,92,2.421309474848581,46.55,35.51,28,0,21,DAP
East,Sandy,Barley,406.2117807903952,30.0,False,True,Sunny,119,3.361487914386802,60.0,47.0,12,0,42,DAP
East,Sandy,Barley,406.2117807903952,30.0,False,True,Sunny,119,3.361487914386802,63.85,56.3,39,1,1,20-20
East,Sandy,Barley,406.2117807903952,30.0,False,True,Sunny,119,3.361487914386802,64.88,34.89,14,0,9,17-17-17
East,Sandy,Barley,406.2117807903952,30.0,False,True,Sunny,119,3.361487914386802,60.34,33.5,27,1,28,20-20
East,Sandy,Barley,406.2117807903952,30.0,False,True,Sunny,119,3.361487914386802,59.76,24.55,40,0,0,Urea
East,Sandy,Barley,406.2117807903952,30.0,False,True,Sunny,119,3.361487914386802,52.36,33.8,28,0,19,28-28
East,Sandy,Barley,406.2117807903952,30.0,False,True,Sunny,119,3.361487914386802,62.41,35.53,34,0,0,14-35-14
East,Sandy,Barley,406.2117807903952,30.0,False,True,Sunny,119,3.361487914386802,57.68,54.46,15,4,38,DAP
East,Sandy,Barley,406.2117807903952,30.0,False,True,Sunny,119,3.361487914386802,42.88,26.76,18,3,11,28-28
East,Sandy,Barley,406.2117807903952,30.0,False,True,Sunny,119,3.361487914386802,58.6,50.65,7,0,17,14-35-14
East,Sandy,Barley,406.2117807903952,30.0,False,True,Sunny,119,3.361487914386802,52.95,35.22,25,0,18,Urea
East,Sandy,Barley,406.2117807903952,30.0,False,True,Sunny,119,3.361487914386802,61.53,44.72,12,10,8,17-17-17
East,Sandy,Barley,406.2117807903952,30.0,False,True,Sunny,119,3.361487914386802,54.91,43.28,33,2,0,DAP
East,Sandy,Barley,406.2117807903952,30.0,False,True,Sunny,119,3.361487914386802,67.13,49.2,25,0,17,14-35-14
East,Sandy,Barley,406.2117807903952,30.0,False,True,Sunny,119,3.361487914386802,68.8,42.49,15,0,41,10-26-26
East,Sandy,Barley,406.2117807903952,30.0,False,True,Sunny,119,3.361487914386802,50.47,63.24,12,0,36,14-35-14
East,Sandy,Barley,406.2117807903952,30.0,False,True,Sunny,119,3.361487914386802,65.67,31.36,15,19,14,DAP
West,Sandy,Barley,377.63412302276447,37.0,True,False,Sunny,89,4.057816744527735,63.08,42.58,12,0,37,10-26-26
West,Sandy,Barley,377.63412302276447,37.0,True,False,Sunny,89,4.057816744527735,58.72,21.63,11,8,26,28-28
West,Sandy,Barley,377.63412302276447,37.0,True,False,Sunny,89,4.057816744527735,63.52,57.65,11,0,17,20-20
West,Sandy,Barley,377.63412302276447,37.0,True,False,Sunny,89,4.057816744527735,63.94,35.24,6,16,22,28-28
North,Sandy,Barley,259.8128770384244,22.0,True,True,Sunny,128,3.593690858,51.15,40.5,38,0,0,Urea
North,Sandy,Cotton,735.7078423685919,28.0,True,True,Cloudy,112,7.099717324204976,58.69,34.11,12,8,33,20-20
North,Sandy,Cotton,735.7078423685919,28.0,True,True,Cloudy,112,7.099717324204976,69.62,65.41,3,10,32,14-35-14
North,Sandy,Cotton,735.7078423685919,28.0,True,True,Cloudy,112,7.099717324204976,50.1,57.67,14,0,6,17-17-17
North,Sandy,Cotton,735.7078423685919,28.0,True,True,Cloudy,112,7.099717324204976,58.79,66.37,10,12,30,10-26-26
North,Sandy,Cotton,735.7078423685919,28.0,True,True,Cloudy,112,7.099717324204976,62.64,30.24,13,1,14,Urea
North,Sandy,Cotton,735.7078423685919,28.0,True,True,Cloudy,112,7.099717324204976,67.29,22.56,7,0,37,20-20
North,Sandy,Cotton,735.7078423685919,28.0,True,True,Cloudy,112,7.099717324204976,68.2,43.9,21,0,28,DAP
North,Sandy,Cotton,735.7078423685919,28.0,True,True,Cloudy,112,7.099717324204976,57.48,62.2,6,0,7,10-26-26
North,Sandy,Cotton,735.7078423685919,28.0,True,True,Cloudy,112,7.099717324204976,66.42,33.78,28,0,13,DAP
North,Sandy,Cotton,735.7078423685919,28.0,True,True,Cloudy,112,7.099717324204976,53.09,41.85,37,0,0,14-35-14
North,Sandy,Cotton,735.7078423685919,28.0,True,True,Cloudy,112,7.099717324204976,44.52,37.4,27,4,15,DAP
North,Sandy,Cotton,735.7078423685919,28.0,True,True,Cloudy,112,7.099717324204976,50.54,54.24,8,7,26,14-35-14
North,Sandy,Cotton,735.7078423685919,28.0,True,True,Cloudy,112,7.099717324204976,45.89,61.45,9,2,7,Urea
North,Sandy,Cotton,735.7078423685919,28.0,True,True,Cloudy,112,7.099717324204976,43.63,41.64,17,3,19,Urea
West,Sandy,Cotton,132.4805808266834,22.0,False,False,Sunny,131,1.7434370308337708,52.54,39.37,9,0,8,28-28
West,Sandy,Cotton,132.4805808266834,22.0,False,False,Sunny,131,1.7434370308337708,59.33,60.29,14,0,4,DAP
East,Sandy,Maize,417.1392527,24.0,False,False,Sunny,149,3.0712762277585948,60.16,32.61,38,4,0,DAP
East,Sandy,Maize,417.1392527,24.0,False,False,Sunny,149,3.0712762277585948,53.31,26.82,8,1,5,20-20
East,Sandy,Maize,417.1392527,24.0,False,False,Sunny,149,3.0712762277585948,49.32,38.13,21,0,19,10-26-26
East,Sandy,Maize,417.1392527,24.0,False,False,Sunny,149,3.0712762277585948,52.52,35.28,12,8,34,10-26-26
North,Sandy,Barley,788.4940384864326,37.0,True,True,Cloudy,122,8.217465539719312,63.08,42.58,12,0,37,10-26-26
North,Sandy,Barley,788.4940384864326,37.0,True,True,Cloudy,122,8.217465539719312,58.72,21.63,11,8,26,28-28
North,Sandy,Barley,788.4940384864326,37.0,True,True,Cloudy,122,8.217465539719312,63.52,57.65,11,0,17,20-20
North,Sandy,Barley,788.4940384864326,37.0,True,True,Cloudy,122,8.217465539719312,63.94,35.24,6,16,22,28-28
West,Sandy,Cotton,653.4140714,37.0,False,True,Sunny,118,5.493885292057975,64.18,57.45,14,0,39,Urea
West,Sandy,Cotton,653.4140714,37.0,False,True,Sunny,118,5.493885292057975,67.95,39.62,7,1,37,DAP
West,Sandy,Cotton,653.4140714,37.0,False,True,Sunny,118,5.493885292057975,61.89,62.39,7,11,34,14-35-14
West,Sandy,Cotton,653.4140714,37.0,False,True,Sunny,118,5.493885292057975,72.8,47.8,12,10,25,20-20
West,Sandy,Cotton,653.4140714,37.0,False,True,Sunny,118,5.493885292057975,59.22,39.3,11,0,37,14-35-14
West,Sandy,Barley,375.5888215043776,36.0,False,False,Rainy,142,3.035092993467848,68.0,38.0,7,9,30,14-35-14
West,Sandy,Barley,375.5888215043776,36.0,False,False,Rainy,142,3.035092993467848,69.03,54.45,21,0,22,20-20
West,Sandy,Barley,375.5888215043776,36.0,False,False,Rainy,142,3.035092993467848,76.2,24.17,10,0,17,14-35-14
West,Sandy,Barley,375.5888215043776,36.0,False,False,Rainy,142,3.035092993467848,57.83,47.58,26,1,22,Urea
West,Sandy,Barley,375.5888215043776,36.0,False,False,Rainy,142,3.035092993467848,74.71,25.27,12,0,34,17-17-17
West,Sandy,Barley,375.5888215043776,36.0,False,False,Rainy,142,3.035092993467848,72.79,46.6,22,0,20,DAP
West,Sandy,Barley,375.5888215043776,36.0,False,False,Rainy,142,3.035092993467848,73.12,54.53,13,0,35,Urea
West,Sandy,Barley,375.5888215043776,36.0,False,False,Rainy,142,3.035092993467848,64.38,52.82,41,1,3,10-26-26
West,Sandy,Barley,375.5888215043776,36.0,False,False,Rainy,142,3.035092993467848,66.96,25.72,13,3,35,28-28
West,Sandy,Wheat,529.9135163907386,29.0,False,False,Sunny,143,3.1176082142719315,70.11,44.74,44,0,0,20-20
West,Sandy,Wheat,529.9135163907386,29.0,False,False,Sunny,143,3.1176082142719315,50.93,41.83,12,4,39,14-35-14
West,Sandy,Wheat,529.9135163907386,29.0,False,False,Sunny,143,3.1176082142719315,65.89,70.0,12,4,35,17-17-17
West,Sandy,Wheat,529.9135163907386,29.0,False,False,Sunny,143,3.1176082142719315,58.92,32.77,6,20,14,20-20
West,Sandy,Wheat,529.9135163907386,29.0,False,False,Sunny,143,3.1176082142719315,68.21,44.33,8,12,10,DAP
West,Sandy,Wheat,529.9135163907386,29.0,False,False,Sunny,143,3.1176082142719315,68.51,21.92,24,0,25,28-28
West,Sandy,Wheat,529.9135163907386,29.0,False,False,Sunny,143,3.1176082142719315,63.52,20.0,13,0,40,20-20
West,Sandy,Wheat,529.9135163907386,29.0,False,False,Sunny,143,3.1176082142719315,59.1,20.39,9,18,20,17-17-17
West,Sandy,Wheat,529.9135163907386,29.0,False,False,Sunny,143,3.1176082142719315,49.94,37.36,17,0,14,20-20
West,Sandy,Wheat,529.9135163907386,29.0,False,False,Sunny,143,3.1176082142719315,43.57,38.57,3,19,14,DAP
West,Sandy,Wheat,529.9135163907386,29.0,False,False,Sunny,143,3.1176082142719315,67.67,41.74,27,0,21,DAP
West,Sandy,Wheat,529.9135163907386,29.0,False,False,Sunny,143,3.1176082142719315,63.49,44.31,21,4,26,28-28
West,Sandy,Wheat,529.9135163907386,29.0,False,False,Sunny,143,3.1176082142719315,52.91,34.01,11,4,9,20-20
West,Sandy,Wheat,529.9135163907386,29.0,False,False,Sunny,143,3.1176082142719315,63.97,20.0,15,0,41,DAP
North,Sandy,Wheat,813.3695589134809,22.0,True,True,Sunny,149,6.552428584486025,60.21,36.97,18,3,25,20-20
North,Sandy,Wheat,813.3695589134809,22.0,True,True,Sunny,149,6.552428584486025,52.77,39.99,18,0,18,Urea
North,Sandy,Wheat,813.3695589134809,22.0,True,True,Sunny,149,6.552428584486025,58.85,40.66,7,14,24,10-26-26
North,Sandy,Wheat,813.3695589134809,22.0,True,True,Sunny,149,6.552428584486025,55.73,44.87,20,0,17,DAP
North,Sandy,Wheat,813.3695589134809,22.0,True,True,Sunny,149,6.552428584486025,49.65,29.74,20,2,15,DAP
South,Sandy,Barley,635.4149718338998,36.0,False,True,Cloudy,119,5.193664356346145,68.0,38.0,7,9,30,14-35-14
South,Sandy,Barley,635.4149718338998,36.0,False,True,Cloudy,119,5.193664356346145,69.03,54.45,21,0,22,20-20
South,Sandy,Barley,635.4149718338998,36.0,False,True,Cloudy,119,5.193664356346145,76.2,24.17,10,0,17,14-35-14
South,Sandy,Barley,635.4149718338998,36.0,False,True,Cloudy,119,5.193664356346145,57.83,47.58,26,1,22,Urea
South,Sandy,Barley,635.4149718338998,36.0,False,True,Cloudy,119,5.193664356346145,74.71,25.27,12,0,34,17-17-17
South,Sandy,Barley,635.4149718338998,36.0,False,True,Cloudy,119,5.193664356346145,72.79,46.6,22,0,20,DAP
South,Sandy,Barley,635.4149718338998,36.0,False,True,Cloudy,119,5.193664356346145,73.12,54.53,13,0,35,Urea
South,Sandy,Barley,635.4149718338998,36.0,False,True,Cloudy,119,5.193664356346145,64.38,52.82,41,1,3,10-26-26
South,Sandy,Barley,635.4149718338998,36.0,False,True,Cloudy,119,5.193664356346145,66.96,25.72,13,3,35,28-28
North,Sandy,Cotton,462.8179561186474,28.0,False,False,Cloudy,90,2.112712643515676,58.69,34.11,12,8,33,20-20
North,Sandy,Cotton,462.8179561186474,28.0,False,False,Cloudy,90,2.112712643515676,69.62,65.41,3,10,32,14-35-14
North,Sandy,Cotton,462.8179561186474,28.0,False,False,Cloudy,90,2.112712643515676,50.1,57.67,14,0,6,17-17-17
North,Sandy,Cotton,462.8179561186474,28.0,False,False,Cloudy,90,2.112712643515676,58.79,66.37,10,12,30,10-26-26
North,Sandy,Cotton,462.8179561186474,28.0,False,False,Cloudy,90,2.112712643515676,62.64,30.24,13,1,14,Urea
North,Sandy,Cotton,462.8179561186474,28.0,False,False,Cloudy,90,2.112712643515676,67.29,22.56,7,0,37,20-20
North,Sandy,Cotton,462.8179561186474,28.0,False,False,Cloudy,90,2.112712643515676,68.2,43.9,21,0,28,DAP
North,Sandy,Cotton,462.8179561186474,28.0,False,False,Cloudy,90,2.112712643515676,57.48,62.2,6,0,7,10-26-26
North,Sandy,Cotton,462.8179561186474,28.0,False,False,Cloudy,90,2.112712643515676,66.42,33.78,28,0,13,DAP
North,Sandy,Cotton,462.8179561186474,28.0,False,False,Cloudy,90,2.112712643515676,53.09,41.85,37,0,0,14-35-14
North,Sandy,Cotton,462.8179561186474,28.0,False,False,Cloudy,90,2.112712643515676,44.52,37.4,27,4,15,DAP
North,Sandy,Cotton,462.8179561186474,28.0,False,False,Cloudy,90,2.112712643515676,50.54,54.24,8,7,26,14-35-14
North,Sandy,Cotton,462.8179561186474,28.0,False,False,Cloudy,90,2.112712643515676,45.89,61.45,9,2,7,Urea
North,Sandy,Cotton,462.8179561186474,28.0,False,False,Cloudy,90,2.112712643515676,43.63,41.64,17,3,19,Urea
East,Sandy,Cotton,110.48041871354503,21.0,True,False,Rainy,72,2.197226698151999,43.3,36.7,23,0,15,17-17-17
East,Sandy,Cotton,110.48041871354503,21.0,True,False,Rainy,72,2.197226698151999,46.99,40.82,3,20,17,17-17-17
East,Sandy,Cotton,110.48041871354503,21.0,True,False,Rainy,72,2.197226698151999,51.91,32.91,18,0,13,28-28
East,Sandy,Cotton,110.48041871354503,21.0,True,False,Rainy,72,2.197226698151999,49.42,45.96,27,0,19,Urea
South,Sandy,Barley,818.1084028337359,25.0,True,False,Sunny,66,6.038581924192576,50.0,39.0,21,0,19,28-28
South,Sandy,Barley,818.1084028337359,25.0,True,False,Sunny,66,6.038581924192576,51.45,24.59,9,9,32,17-17-17
South,Sandy,Barley,818.1084028337359,25.0,True,False,Sunny,66,6.038581924192576,62.92,28.49,44,0,2,14-35-14
South,Sandy,Barley,818.1084028337359,25.0,True,False,Sunny,66,6.038581924192576,51.18,36.61,5,10,28,14-35-14
South,Sandy,Barley,818.1084028337359,25.0,True,False,Sunny,66,6.038581924192576,59.99,51.16,16,3,7,14-35-14
South,Sandy,Barley,818.1084028337359,25.0,True,False,Sunny,66,6.038581924192576,45.25,65.07,8,0,15,28-28
South,Sandy,Barley,818.1084028337359,25.0,True,False,Sunny,66,6.038581924192576,56.26,56.35,15,0,31,28-28
South,Sandy,Barley,818.1084028337359,25.0,True,False,Sunny,66,6.038581924192576,49.09,44.03,18,1,16,14-35-14
South,Sandy,Barley,818.1084028337359,25.0,True,False,Sunny,66,6.038581924192576,66.09,52.38,26,3,21,Urea
West,Sandy,Barley,333.34876630575525,37.0,True,False,Cloudy,146,4.230935745,63.08,42.58,12,0,37,10-26-26
West,Sandy,Barley,333.34876630575525,37.0,True,False,Cloudy,146,4.230935745,58.72,21.63,11,8,26,28-28
West,Sandy,Barley,333.34876630575525,37.0,True,False,Cloudy,146,4.230935745,63.52,57.65,11,0,17,20-20
West,Sandy,Barley,333.34876630575525,37.0,True,False,Cloudy,146,4.230935745,63.94,35.24,6,16,22,28-28
West,Sandy,Maize,141.4760025,26.0,False,False,Sunny,99,1.3876459146501563,52.0,38.0,37,0,0,Urea
West,Sandy,Maize,141.4760025,26.0,False,False,Sunny,99,1.3876459146501563,52.0,44.0,23,0,20,28-28
West,Sandy,Maize,141.4760025,26.0,False,False,Sunny,99,1.3876459146501563,55.37,59.34,11,1,12,20-20
West,Sandy,Maize,141.4760025,26.0,False,False,Sunny,99,1.3876459146501563,65.69,55.2,7,7,32,10-26-26
West,Sandy,Maize,141.4760025,26.0,False,False,Sunny,99,1.3876459146501563,51.89,45.51,28,4,21,14-35-14
West,Sandy,Maize,141.4760025,26.0,False,False,Sunny,99,1.3876459146501563,52.53,60.62,9,9,33,DAP
West,Sandy,Maize,141.4760025,26.0,False,False,Sunny,99,1.3876459146501563,53.65,56.71,36,3,0,14-35-14
West,Sandy,Maize,141.4760025,26.0,False,False,Sunny,99,1.3876459146501563,65.45,48.14,16,11,14,20-20
West,Sandy,Maize,141.4760025,26.0,False,False,Sunny,99,1.3876459146501563,63.11,41.43,36,0,1,10-26-26
West,Sandy,Maize,141.4760025,26.0,False,False,Sunny,99,1.3876459146501563,48.06,41.76,37,0,0,14-35-14
West,Sandy,Maize,141.4760025,26.0,False,False,Sunny,99,1.3876459146501563,65.58,44.9,27,0,20,Urea
West,Sandy,Maize,141.4760025,26.0,False,False,Sunny,99,1.3876459146501563,63.95,63.21,10,3,31,DAP
West,Sandy,Maize,141.4760025,26.0,False,False,Sunny,99,1.3876459146501563,46.63,42.08,8,17,19,17-17-17
West,Sandy,Maize,141.4760025,26.0,False,False,Sunny,99,1.3876459146501563,50.62,55.85,10,6,27,DAP
West,Sandy,Maize,141.4760025,26.0,False,False,Sunny,99,1.3876459146501563,52.55,41.35,7,0,46,17-17-17
West,Sandy,Maize,141.4760025,26.0,False,False,Sunny,99,1.3876459146501563,57.83,37.34,38,0,0,14-35-14
South,Sandy,Cotton,744.4064216288643,35.0,True,True,Cloudy,135,7.790082561,67.7,66.68,13,0,13,DAP
South,Sandy,Cotton,744.4064216288643,35.0,True,True,Cloudy,135,7.790082561,70.42,24.42,19,2,24,28-28
South,Sandy,Cotton,744.4064216288643,35.0,True,True,Cloudy,135,7.790082561,63.37,43.28,8,12,27,17-17-17
South,Sandy,Wheat,744.3210202927226,38.0,True,False,Sunny,145,6.047743642952076,67.05,32.47,14,0,35,20-20
South,Sandy,Wheat,744.3210202927226,38.0,True,False,Sunny,145,6.047743642952076,68.24,57.2,42,0,0,20-20
South,Sandy,Wheat,744.3210202927226,38.0,True,False,Sunny,145,6.047743642952076,63.69,51.13,4,23,20,28-28
West,Sandy,Wheat,760.5135175384731,34.0,True,True,Rainy,67,7.360056402657771,57.44,52.37,5,3,5,DAP
West,Sandy,Wheat,760.5135175384731,34.0,True,True,Rainy,67,7.360056402657771,52.7,60.28,9,8,25,20-20
West,Sandy,Wheat,760.5135175384731,34.0,True,True,Rainy,67,7.360056402657771,59.81,36.57,18,3,24,DAP
West,Sandy,Wheat,760.5135175384731,34.0,True,True,Rainy,67,7.360056402657771,66.8,31.4,10,3,29,20-20
West,Sandy,Wheat,760.5135175384731,34.0,True,True,Rainy,67,7.360056402657771,66.76,38.99,43,0,4,14-35-14
West,Sandy,Wheat,760.5135175384731,34.0,True,True,Rainy,67,7.360056402657771,57.76,33.56,18,0,42,Urea
West,Sandy,Wheat,760.5135175384731,34.0,True,True,Rainy,67,7.360056402657771,55.99,29.3,24,0,24,28-28
West,Sandy,Maize,746.8775556424457,32.0,True,False,Cloudy,105,5.945100044443597,46.96,51.16,8,8,29,14-35-14
West,Sandy,Maize,746.8775556424457,32.0,True,False,Cloudy,105,5.945100044443597,63.03,39.38,42,3,0,14-35-14
West,Sandy,Maize,746.8775556424457,32.0,True,False,Cloudy,105,5.945100044443597,69.74,37.19,23,0,15,28-28
West,Sandy,Maize,746.8775556424457,32.0,True,False,Cloudy,105,5.945100044443597,56.9,51.27,13,8,28,10-26-26
West,Sandy,Maize,746.8775556424457,32.0,True,False,Cloudy,105,5.945100044443597,63.09,59.4,9,13,35,28-28
West,Sandy,Maize,746.8775556424457,32.0,True,False,Cloudy,105,5.945100044443597,63.93,34.94,25,0,20,10-26-26
West,Sandy,Maize,746.8775556424457,32.0,True,False,Cloudy,105,5.945100044443597,55.31,47.97,9,0,12,Urea
West,Sandy,Maize,746.8775556424457,32.0,True,False,Cloudy,105,5.945100044443597,58.37,39.02,7,10,32,17-17-17
West,Sandy,Maize,746.8775556424457,32.0,True,False,Cloudy,105,5.945100044443597,60.04,70.0,16,0,34,17-17-17
West,Sandy,Maize,746.8775556424457,32.0,True,False,Cloudy,105,5.945100044443597,54.9,62.24,7,0,36,Urea
West,Sandy,Maize,746.8775556424457,32.0,True,False,Cloudy,105,5.945100044443597,53.44,28.81,12,1,15,28-28
South,Sandy,Wheat,863.8103311199744,25.0,True,True,Rainy,75,6.300762099964425,55.37,65.56,9,4,12,28-28
South,Sandy,Wheat,863.8103311199744,25.0,True,True,Rainy,75,6.300762099964425,61.44,49.36,43,0,3,DAP
South,Sandy,Wheat,863.8103311199744,25.0,True,True,Rainy,75,6.300762099964425,64.48,52.92,16,0,8,14-35-14
South,Sandy,Wheat,863.8103311199744,25.0,True,True,Rainy,75,6.300762099964425,54.12,31.81,38,4,0,28-28
South,Sandy,Wheat,863.8103311199744,25.0,True,True,Rainy,75,6.300762099964425,48.3,60.18,13,2,11,28-28
North,Sandy,Barley,268.0096002605568,36.0,True,True,Sunny,113,4.985324304984081,68.0,38.0,7,9,30,14-35-14
North,Sandy,Barley,268.0096002605568,36.0,True,True,Sunny,113,4.985324304984081,69.03,54.45,21,0,22,20-20
North,Sandy,Barley,268.0096002605568,36.0,True,True,Sunny,113,4.985324304984081,76.2,24.17,10,0,17,14-35-14
North,Sandy,Barley,268.0096002605568,36.0,True,True,Sunny,113,4.985324304984081,57.83,47.58,26,1,22,Urea
North,Sandy,Barley,268.0096002605568,36.0,True,True,Sunny,113,4.985324304984081,74.71,25.27,12,0,34,17-17-17
North,Sandy,Barley,268.0096002605568,36.0,True,True,Sunny,113,4.985324304984081,72.79,46.6,22,0,20,DAP
North,Sandy,Barley,268.0096002605568,36.0,True,True,Sunny,113,4.985324304984081,73.12,54.53,13,0,35,Urea
North,Sandy,Barley,268.0096002605568,36.0,True,True,Sunny,113,4.985324304984081,64.38,52.82,41,1,3,10-26-26
North,Sandy,Barley,268.0096002605568,36.0,True,True,Sunny,113,4.985324304984081,66.96,25.72,13,3,35,28-28
West,Sandy,Cotton,897.5897917796581,29.0,False,False,Cloudy,106,4.585864524949101,56.39,37.84,13,4,6,10-26-26
West,Sandy,Cotton,897.5897917796581,29.0,False,False,Cloudy,106,4.585864524949101,53.18,42.19,19,3,33,DAP
West,Sandy,Cotton,897.5897917796581,29.0,False,False,Cloudy,106,4.585864524949101,45.99,64.48,42,1,0,14-35-14
West,Sandy,Cotton,897.5897917796581,29.0,False,False,Cloudy,106,4.585864524949101,65.49,61.86,10,10,12,20-20
West,Sandy,Cotton,897.5897917796581,29.0,False,False,Cloudy,106,4.585864524949101,59.26,51.55,15,0,12,28-28
West,Sandy,Cotton,897.5897917796581,29.0,False,False,Cloudy,106,4.585864524949101,48.75,47.25,10,9,12,DAP
West,Sandy,Cotton,897.5897917796581,29.0,False,False,Cloudy,106,4.585864524949101,51.34,33.38,38,2,1,28-28
West,Sandy,Cotton,897.5897917796581,29.0,False,False,Cloudy,106,4.585864524949101,54.58,36.36,20,2,20,10-26-26
West,Sandy,Cotton,897.5897917796581,29.0,False,False,Cloudy,106,4.585864524949101,55.08,28.55,9,20,22,10-26-26
West,Sandy,Cotton,897.5897917796581,29.0,False,False,Cloudy,106,4.585864524949101,56.76,20.0,12,0,39,Urea
West,Sandy,Cotton,897.5897917796581,29.0,False,False,Cloudy,106,4.585864524949101,58.85,54.14,12,14,12,DAP
West,Sandy,Cotton,897.5897917796581,29.0,False,False,Cloudy,106,4.585864524949101,46.93,59.62,12,0,4,20-20
North,Sandy,Barley,348.5928175010945,22.0,False,True,Cloudy,61,3.589560094849631,51.15,40.5,38,0,0,Urea
East,Sandy,Wheat,699.0728386124739,28.0,True,False,Rainy,93,4.296708155628345,55.51,49.43,40,0,4,28-28
East,Sandy,Wheat,699.0728386124739,28.0,True,False,Rainy,93,4.296708155628345,63.42,48.86,21,0,18,10-26-26
East,Sandy,Wheat,699.0728386124739,28.0,True,False,Rainy,93,4.296708155628345,53.76,60.86,13,0,10,Urea
East,Sandy,Wheat,699.0728386124739,28.0,True,False,Rainy,93,4.296708155628345,48.84,51.42,8,3,29,28-28
East,Sandy,Wheat,699.0728386124739,28.0,True,False,Rainy,93,4.296708155628345,59.55,36.01,8,11,18,17-17-17
East,Sandy,Wheat,699.0728386124739,28.0,True,False,Rainy,93,4.296708155628345,54.4,36.47,14,0,35,14-35-14
East,Sandy,Wheat,699.0728386124739,28.0,True,False,Rainy,93,4.296708155628345,44.44,45.65,22,4,16,10-26-26
East,Sandy,Wheat,699.0728386124739,28.0,True,False,Rainy,93,4.296708155628345,61.21,35.39,17,3,10,Urea
